"subid","age_group","age","sex","english","site","trial_type","trial_num","item_num","correct","rt","expt"
"150420-03-sc",5,5.35,"F",6,"bing","control_double",10,"2vs1",2,2256,"ipad"
"150420-03-sc",5,5.35,"F",6,"bing","control_double",11,"3vs1",2,1504,"ipad"
"150420-03-sc",5,5.35,"F",6,"bing","control_single",12,"1vs1",2,1456,"ipad"
"150420-03-sc",5,5.35,"F",6,"bing","control_single",13,"2vs2",2,1535,"ipad"
"150420-03-sc",5,5.35,"F",6,"bing","inference",14,"2vs1",2,1274,"ipad"
"150420-03-sc",5,5.35,"F",6,"bing","control_single",15,"1vs1",2,1327,"ipad"
"150420-03-sc",5,5.35,"F",6,"bing","control_double",16,"2vs1",2,1469,"ipad"
"150420-03-sc",5,5.35,"F",6,"bing","inference",17,"2vs1",2,1837,"ipad"
"150420-03-sc",5,5.35,"F",6,"bing","control_single",18,"2vs2",2,1860,"ipad"
"150420-04-sc",5,5.36,"M",6,"bing","control_single",3,"2vs2",1,2200,"ipad"
"150420-04-sc",5,5.36,"M",6,"bing","inference",4,"3vs1",2,2422,"ipad"
"150420-04-sc",5,5.36,"M",6,"bing","control_double",5,"3vs1",2,2608,"ipad"
"150420-04-sc",5,5.36,"M",6,"bing","control_single",6,"1vs1",2,1758,"ipad"
"150420-04-sc",5,5.36,"M",6,"bing","inference",7,"3vs1",2,2367,"ipad"
"150420-04-sc",5,5.36,"M",6,"bing","control_single",8,"1vs1",2,2892,"ipad"
"150420-04-sc",5,5.36,"M",6,"bing","control_single",9,"2vs2",2,2397,"ipad"
"150420-04-sc",5,5.36,"M",6,"bing","control_double",10,"2vs1",2,1629,"ipad"
"150420-04-sc",5,5.36,"M",6,"bing","control_double",11,"3vs1",2,1629,"ipad"
"150420-04-sc",5,5.36,"M",6,"bing","control_single",12,"1vs1",2,1203,"ipad"
"150420-04-sc",5,5.36,"M",6,"bing","control_single",13,"2vs2",2,2362,"ipad"
"150420-04-sc",5,5.36,"M",6,"bing","inference",14,"2vs1",2,4646,"ipad"
"150420-04-sc",5,5.36,"M",6,"bing","control_single",15,"1vs1",2,14857,"ipad"
"150420-04-sc",5,5.36,"M",6,"bing","control_double",16,"2vs1",2,1852,"ipad"
"150420-04-sc",5,5.36,"M",6,"bing","inference",17,"2vs1",2,4773,"ipad"
"150420-04-sc",5,5.36,"M",6,"bing","control_single",18,"2vs2",2,2133,"ipad"
"150420-05-sc",4,4.14,"M",4,"bing","control_single",3,"2vs2",2,3319,"ipad"
"150420-05-sc",4,4.14,"M",4,"bing","inference",4,"3vs1",2,2093,"ipad"
"150420-05-sc",4,4.14,"M",4,"bing","control_double",5,"3vs1",2,2318,"ipad"
"150420-05-sc",4,4.14,"M",4,"bing","control_single",6,"1vs1",2,1141,"ipad"
"150420-05-sc",4,4.14,"M",4,"bing","inference",7,"3vs1",2,9206,"ipad"
"150420-05-sc",4,4.14,"M",4,"bing","control_single",8,"1vs1",2,2025,"ipad"
"150420-05-sc",4,4.14,"M",4,"bing","control_single",9,"2vs2",2,2322,"ipad"
"150420-05-sc",4,4.14,"M",4,"bing","control_double",10,"2vs1",2,1408,"ipad"
"150420-05-sc",4,4.14,"M",4,"bing","control_double",11,"3vs1",1,701,"ipad"
"150420-05-sc",4,4.14,"M",4,"bing","control_single",12,"1vs1",2,953,"ipad"
"150420-05-sc",4,4.14,"M",4,"bing","control_single",13,"2vs2",2,1662,"ipad"
"150420-05-sc",4,4.14,"M",4,"bing","inference",14,"2vs1",2,3105,"ipad"
"150420-05-sc",4,4.14,"M",4,"bing","control_single",15,"1vs1",2,2565,"ipad"
"150420-05-sc",4,4.14,"M",4,"bing","control_double",16,"2vs1",2,1423,"ipad"
"150420-05-sc",4,4.14,"M",4,"bing","inference",17,"2vs1",2,1702,"ipad"
"150420-05-sc",4,4.14,"M",4,"bing","control_single",18,"2vs2",2,1353,"ipad"
"150420-06-sc",4,4.66,"M",6,"bing","control_single",3,"2vs2",2,3091,"ipad"
"150420-06-sc",4,4.66,"M",6,"bing","inference",4,"3vs1",2,5006,"ipad"
"150420-06-sc",4,4.66,"M",6,"bing","control_double",5,"3vs1",2,3126,"ipad"
"150420-06-sc",4,4.66,"M",6,"bing","control_single",6,"1vs1",2,2161,"ipad"
"150420-06-sc",4,4.66,"M",6,"bing","inference",7,"3vs1",2,3898,"ipad"
"150420-06-sc",4,4.66,"M",6,"bing","control_single",8,"1vs1",2,4297,"ipad"
"150420-06-sc",4,4.66,"M",6,"bing","control_single",9,"2vs2",2,2553,"ipad"
"150420-06-sc",4,4.66,"M",6,"bing","control_double",10,"2vs1",2,2243,"ipad"
"150420-06-sc",4,4.66,"M",6,"bing","control_double",11,"3vs1",2,2388,"ipad"
"150420-06-sc",4,4.66,"M",6,"bing","control_single",12,"1vs1",2,2524,"ipad"
"150420-06-sc",4,4.66,"M",6,"bing","control_single",13,"2vs2",2,2229,"ipad"
"150420-06-sc",4,4.66,"M",6,"bing","inference",14,"2vs1",2,2837,"ipad"
"150420-06-sc",4,4.66,"M",6,"bing","control_single",15,"1vs1",2,4224,"ipad"
"150420-06-sc",4,4.66,"M",6,"bing","control_double",16,"2vs1",2,2381,"ipad"
"150420-06-sc",4,4.66,"M",6,"bing","inference",17,"2vs1",2,3338,"ipad"
"150420-06-sc",4,4.66,"M",6,"bing","control_single",18,"2vs2",2,3028,"ipad"
"150424-01-sc",5,5.18,"F",6,"bing","control_single",3,"2vs2",2,1668,"ipad"
"150424-01-sc",5,5.18,"F",6,"bing","inference",4,"3vs1",1,3427,"ipad"
"150424-01-sc",5,5.18,"F",6,"bing","control_double",5,"3vs1",2,2436,"ipad"
"150424-01-sc",5,5.18,"F",6,"bing","control_single",6,"1vs1",2,1603,"ipad"
"150424-01-sc",5,5.18,"F",6,"bing","inference",7,"3vs1",2,2356,"ipad"
"150424-01-sc",5,5.18,"F",6,"bing","control_single",8,"1vs1",2,1609,"ipad"
"150424-01-sc",5,5.18,"F",6,"bing","control_single",9,"2vs2",2,2165,"ipad"
"150424-01-sc",5,5.18,"F",6,"bing","control_double",10,"2vs1",2,2890,"ipad"
"150424-01-sc",5,5.18,"F",6,"bing","control_double",11,"3vs1",2,1483,"ipad"
"150424-01-sc",5,5.18,"F",6,"bing","control_single",12,"1vs1",2,1682,"ipad"
"150424-01-sc",5,5.18,"F",6,"bing","control_single",13,"2vs2",2,2023,"ipad"
"150424-01-sc",5,5.18,"F",6,"bing","inference",14,"2vs1",2,1597,"ipad"
"150424-01-sc",5,5.18,"F",6,"bing","control_single",15,"1vs1",2,1395,"ipad"
"150424-01-sc",5,5.18,"F",6,"bing","control_double",16,"2vs1",2,1536,"ipad"
"150424-01-sc",5,5.18,"F",6,"bing","inference",17,"2vs1",2,1265,"ipad"
"150424-01-sc",5,5.18,"F",6,"bing","control_single",18,"2vs2",2,1990,"ipad"
"150424-02-sc",5,5.05,"F",6,"bing","control_single",3,"2vs2",2,1771,"ipad"
"150424-02-sc",5,5.05,"F",6,"bing","inference",4,"3vs1",2,2090,"ipad"
"150424-02-sc",5,5.05,"F",6,"bing","control_double",5,"3vs1",2,1997,"ipad"
"150424-02-sc",5,5.05,"F",6,"bing","control_single",6,"1vs1",2,1311,"ipad"
"150424-02-sc",5,5.05,"F",6,"bing","inference",7,"3vs1",2,3288,"ipad"
"150424-02-sc",5,5.05,"F",6,"bing","control_single",8,"1vs1",2,2141,"ipad"
"150424-02-sc",5,5.05,"F",6,"bing","control_single",9,"2vs2",2,2708,"ipad"
"150424-02-sc",5,5.05,"F",6,"bing","control_double",10,"2vs1",2,2190,"ipad"
"150424-02-sc",5,5.05,"F",6,"bing","control_double",11,"3vs1",2,2716,"ipad"
"150424-02-sc",5,5.05,"F",6,"bing","control_single",12,"1vs1",2,1709,"ipad"
"150424-02-sc",5,5.05,"F",6,"bing","control_single",13,"2vs2",2,1527,"ipad"
"150424-02-sc",5,5.05,"F",6,"bing","inference",14,"2vs1",2,2196,"ipad"
"150424-02-sc",5,5.05,"F",6,"bing","control_single",15,"1vs1",2,1174,"ipad"
"150424-02-sc",5,5.05,"F",6,"bing","control_double",16,"2vs1",2,1289,"ipad"
"150424-02-sc",5,5.05,"F",6,"bing","inference",17,"2vs1",2,4438,"ipad"
"150424-02-sc",5,5.05,"F",6,"bing","control_single",18,"2vs2",2,1967,"ipad"
"150424-03-sc",4,4.68,"M",6,"bing","control_single",3,"2vs2",2,3542,"ipad"
"150424-03-sc",4,4.68,"M",6,"bing","inference",4,"3vs1",2,8809,"ipad"
"150424-03-sc",4,4.68,"M",6,"bing","control_double",5,"3vs1",2,4462,"ipad"
"150424-03-sc",4,4.68,"M",6,"bing","control_single",6,"1vs1",2,8931,"ipad"
"150424-03-sc",4,4.68,"M",6,"bing","inference",7,"3vs1",2,4004,"ipad"
"150424-03-sc",4,4.68,"M",6,"bing","control_single",8,"1vs1",2,1714,"ipad"
"150424-03-sc",4,4.68,"M",6,"bing","control_single",9,"2vs2",2,2613,"ipad"
"150424-03-sc",4,4.68,"M",6,"bing","control_double",10,"2vs1",2,2184,"ipad"
"150424-03-sc",4,4.68,"M",6,"bing","control_double",11,"3vs1",2,1799,"ipad"
"150424-03-sc",4,4.68,"M",6,"bing","control_single",12,"1vs1",2,1710,"ipad"
"150424-03-sc",4,4.68,"M",6,"bing","control_single",13,"2vs2",2,3319,"ipad"
"150424-03-sc",4,4.68,"M",6,"bing","inference",14,"2vs1",2,9152,"ipad"
"150424-03-sc",4,4.68,"M",6,"bing","control_single",15,"1vs1",2,1848,"ipad"
"150424-03-sc",4,4.68,"M",6,"bing","control_double",16,"2vs1",2,2427,"ipad"
"150424-03-sc",4,4.68,"M",6,"bing","inference",17,"2vs1",1,15586,"ipad"
"150424-03-sc",4,4.68,"M",6,"bing","control_single",18,"2vs2",2,13404,"ipad"
"150518-01-sc",2,2.79,"M",6,"bing","control_single",3,"2vs2",2,3085,"ipad"
"150518-01-sc",2,2.79,"M",6,"bing","inference",4,"3vs1",1,1566,"ipad"
"150518-01-sc",2,2.79,"M",6,"bing","control_double",5,"3vs1",2,8932,"ipad"
"150518-01-sc",2,2.79,"M",6,"bing","control_single",6,"1vs1",1,5387,"ipad"
"150518-01-sc",2,2.79,"M",6,"bing","inference",7,"3vs1",2,5064,"ipad"
"150518-01-sc",2,2.79,"M",6,"bing","control_single",8,"1vs1",2,3884,"ipad"
"150518-01-sc",2,2.79,"M",6,"bing","control_single",9,"2vs2",1,2928,"ipad"
"150518-01-sc",2,2.79,"M",6,"bing","control_double",10,"2vs1",1,6709,"ipad"
"150518-01-sc",2,2.79,"M",6,"bing","control_double",11,"3vs1",1,3419,"ipad"
"150518-01-sc",2,2.79,"M",6,"bing","control_single",12,"1vs1",1,3813,"ipad"
"150518-01-sc",2,2.79,"M",6,"bing","control_single",13,"2vs2",2,4762,"ipad"
"150518-01-sc",2,2.79,"M",6,"bing","inference",14,"2vs1",2,11541,"ipad"
"150518-01-sc",2,2.79,"M",6,"bing","control_single",15,"1vs1",1,12075,"ipad"
"150518-01-sc",2,2.79,"M",6,"bing","control_double",16,"2vs1",2,6329,"ipad"
"150520-01-sc",3,3.27,"F",6,"bing","control_single",3,"2vs2",2,2318,"ipad"
"150520-01-sc",3,3.27,"F",6,"bing","inference",4,"3vs1",2,1821,"ipad"
"150520-01-sc",3,3.27,"F",6,"bing","control_double",5,"3vs1",2,2320,"ipad"
"150520-01-sc",3,3.27,"F",6,"bing","control_single",6,"1vs1",2,1919,"ipad"
"150520-01-sc",3,3.27,"F",6,"bing","inference",7,"3vs1",2,4447,"ipad"
"150520-01-sc",3,3.27,"F",6,"bing","control_single",8,"1vs1",2,2740,"ipad"
"150520-01-sc",3,3.27,"F",6,"bing","control_single",9,"2vs2",2,1993,"ipad"
"150520-01-sc",3,3.27,"F",6,"bing","control_double",10,"2vs1",2,2602,"ipad"
"150520-01-sc",3,3.27,"F",6,"bing","control_double",11,"3vs1",1,10670,"ipad"
"150520-01-sc",3,3.27,"F",6,"bing","control_single",12,"1vs1",2,2020,"ipad"
"150520-01-sc",3,3.27,"F",6,"bing","control_single",13,"2vs2",2,1488,"ipad"
"150520-01-sc",3,3.27,"F",6,"bing","inference",14,"2vs1",2,4606,"ipad"
"150520-01-sc",3,3.27,"F",6,"bing","control_single",15,"1vs1",2,5888,"ipad"
"150520-02-sc",3,3.35,"M",6,"bing","control_single",3,"2vs2",2,6616,"ipad"
"150520-02-sc",3,3.35,"M",6,"bing","inference",4,"3vs1",2,3608,"ipad"
"150520-02-sc",3,3.35,"M",6,"bing","control_double",5,"3vs1",2,3880,"ipad"
"150520-02-sc",3,3.35,"M",6,"bing","control_single",6,"1vs1",1,2348,"ipad"
"150520-02-sc",3,3.35,"M",6,"bing","inference",7,"3vs1",1,4029,"ipad"
"150520-02-sc",3,3.35,"M",6,"bing","control_single",8,"1vs1",2,4628,"ipad"
"150520-02-sc",3,3.35,"M",6,"bing","control_single",9,"2vs2",1,2775,"ipad"
"150520-02-sc",3,3.35,"M",6,"bing","control_double",10,"2vs1",1,2141,"ipad"
"150520-02-sc",3,3.35,"M",6,"bing","control_double",11,"3vs1",1,3475,"ipad"
"150520-02-sc",3,3.35,"M",6,"bing","control_single",12,"1vs1",2,2526,"ipad"
"150520-02-sc",3,3.35,"M",6,"bing","control_single",13,"2vs2",2,2692,"ipad"
"150520-02-sc",3,3.35,"M",6,"bing","inference",14,"2vs1",2,2702,"ipad"
"150520-02-sc",3,3.35,"M",6,"bing","control_single",15,"1vs1",1,3042,"ipad"
"150520-02-sc",3,3.35,"M",6,"bing","control_double",16,"2vs1",1,2466,"ipad"
"150520-02-sc",3,3.35,"M",6,"bing","inference",17,"2vs1",1,12275,"ipad"
"150520-02-sc",3,3.35,"M",6,"bing","control_single",18,"2vs2",1,5691,"ipad"
"150520-03-sc",3,3.44,"M",6,"bing","control_single",3,"2vs2",2,2250,"ipad"
"150520-03-sc",3,3.44,"M",6,"bing","inference",4,"3vs1",1,2413,"ipad"
"150520-03-sc",3,3.44,"M",6,"bing","control_double",5,"3vs1",2,4439,"ipad"
"150520-03-sc",3,3.44,"M",6,"bing","control_single",6,"1vs1",2,2435,"ipad"
"150520-03-sc",3,3.44,"M",6,"bing","inference",7,"3vs1",1,2377,"ipad"
"150520-03-sc",3,3.44,"M",6,"bing","control_single",8,"1vs1",2,2020,"ipad"
"150520-03-sc",3,3.44,"M",6,"bing","control_single",9,"2vs2",2,3256,"ipad"
"150520-03-sc",3,3.44,"M",6,"bing","control_double",10,"2vs1",2,2286,"ipad"
"150520-03-sc",3,3.44,"M",6,"bing","control_double",11,"3vs1",2,3261,"ipad"
"150520-03-sc",3,3.44,"M",6,"bing","control_single",12,"1vs1",2,1460,"ipad"
"150520-03-sc",3,3.44,"M",6,"bing","control_single",13,"2vs2",2,5710,"ipad"
"150520-03-sc",3,3.44,"M",6,"bing","inference",14,"2vs1",2,3538,"ipad"
"150520-03-sc",3,3.44,"M",6,"bing","control_single",15,"1vs1",2,2201,"ipad"
"150520-03-sc",3,3.44,"M",6,"bing","control_double",16,"2vs1",2,2513,"ipad"
"150520-03-sc",3,3.44,"M",6,"bing","inference",17,"2vs1",2,2656,"ipad"
"150520-03-sc",3,3.44,"M",6,"bing","control_single",18,"2vs2",2,1749,"ipad"
"150527-01-sc",2,2.89,"F",6,"bing","control_single",3,"2vs2",1,1134,"ipad"
"150527-01-sc",2,2.89,"F",6,"bing","inference",4,"3vs1",1,2378,"ipad"
"150527-01-sc",2,2.89,"F",6,"bing","control_double",5,"3vs1",2,2053,"ipad"
"150527-01-sc",2,2.89,"F",6,"bing","control_single",6,"1vs1",2,1246,"ipad"
"150527-01-sc",2,2.89,"F",6,"bing","inference",7,"3vs1",2,5668,"ipad"
"150527-01-sc",2,2.89,"F",6,"bing","control_single",8,"1vs1",2,2506,"ipad"
"150527-01-sc",2,2.89,"F",6,"bing","control_single",9,"2vs2",1,1875,"ipad"
"150527-01-sc",2,2.89,"F",6,"bing","control_double",10,"2vs1",2,3412,"ipad"
"150527-01-sc",2,2.89,"F",6,"bing","control_double",11,"3vs1",1,3065,"ipad"
"150527-01-sc",2,2.89,"F",6,"bing","control_single",12,"1vs1",1,5528,"ipad"
"150527-01-sc",2,2.89,"F",6,"bing","control_single",13,"2vs2",1,1913,"ipad"
"150527-01-sc",2,2.89,"F",6,"bing","inference",14,"2vs1",2,1613,"ipad"
"150527-01-sc",2,2.89,"F",6,"bing","control_single",15,"1vs1",1,925,"ipad"
"150527-01-sc",2,2.89,"F",6,"bing","control_double",16,"2vs1",1,7306,"ipad"
"150527-01-sc",2,2.89,"F",6,"bing","inference",17,"2vs1",2,1694,"ipad"
"150527-01-sc",2,2.89,"F",6,"bing","control_single",18,"2vs2",1,15006,"ipad"
"150527-02-sc",3,3.39,"F",6,"bing","control_single",3,"2vs2",2,5454,"ipad"
"150527-02-sc",3,3.39,"F",6,"bing","inference",4,"3vs1",1,10231,"ipad"
"150527-02-sc",3,3.39,"F",6,"bing","control_double",5,"3vs1",2,6474,"ipad"
"150527-02-sc",3,3.39,"F",6,"bing","control_single",6,"1vs1",1,10785,"ipad"
"150527-02-sc",3,3.39,"F",6,"bing","inference",7,"3vs1",1,7448,"ipad"
"150527-02-sc",3,3.39,"F",6,"bing","control_single",8,"1vs1",2,5440,"ipad"
"150527-02-sc",3,3.39,"F",6,"bing","control_single",9,"2vs2",1,5434,"ipad"
"150527-02-sc",3,3.39,"F",6,"bing","control_double",10,"2vs1",2,3107,"ipad"
"150527-02-sc",3,3.39,"F",6,"bing","control_double",11,"3vs1",1,910,"ipad"
"150527-02-sc",3,3.39,"F",6,"bing","control_single",12,"1vs1",2,1870,"ipad"
"150527-02-sc",3,3.39,"F",6,"bing","control_single",13,"2vs2",2,2600,"ipad"
"150527-02-sc",3,3.39,"F",6,"bing","inference",14,"2vs1",2,2721,"ipad"
"150527-02-sc",3,3.39,"F",6,"bing","control_single",15,"1vs1",1,2503,"ipad"
"150527-02-sc",3,3.39,"F",6,"bing","control_double",16,"2vs1",2,614,"ipad"
"150527-02-sc",3,3.39,"F",6,"bing","inference",17,"2vs1",2,8139,"ipad"
"150527-02-sc",3,3.39,"F",6,"bing","control_single",18,"2vs2",2,4345,"ipad"
"150527-03-sc",3,3.41,"F",6,"bing","control_single",3,"2vs2",2,1737,"ipad"
"150527-03-sc",3,3.41,"F",6,"bing","inference",4,"3vs1",2,3736,"ipad"
"150527-03-sc",3,3.41,"F",6,"bing","control_double",5,"3vs1",2,4210,"ipad"
"150527-03-sc",3,3.41,"F",6,"bing","control_single",6,"1vs1",2,2037,"ipad"
"150527-03-sc",3,3.41,"F",6,"bing","inference",7,"3vs1",1,3504,"ipad"
"150527-03-sc",3,3.41,"F",6,"bing","control_single",8,"1vs1",2,1944,"ipad"
"150527-03-sc",3,3.41,"F",6,"bing","control_single",9,"2vs2",2,2238,"ipad"
"150527-03-sc",3,3.41,"F",6,"bing","control_double",10,"2vs1",2,2130,"ipad"
"150527-03-sc",3,3.41,"F",6,"bing","control_double",11,"3vs1",2,1906,"ipad"
"150527-03-sc",3,3.41,"F",6,"bing","control_single",12,"1vs1",2,2119,"ipad"
"150527-03-sc",3,3.41,"F",6,"bing","control_single",13,"2vs2",2,3010,"ipad"
"150527-03-sc",3,3.41,"F",6,"bing","inference",14,"2vs1",2,2551,"ipad"
"150527-03-sc",3,3.41,"F",6,"bing","control_single",15,"1vs1",2,2012,"ipad"
"150527-03-sc",3,3.41,"F",6,"bing","control_double",16,"2vs1",2,2944,"ipad"
"150527-03-sc",3,3.41,"F",6,"bing","inference",17,"2vs1",2,1843,"ipad"
"150527-03-sc",3,3.41,"F",6,"bing","control_single",18,"2vs2",2,2751,"ipad"
"150527-04-sc",3,3.34,"F",6,"bing","control_single",3,"2vs2",2,2026,"ipad"
"150527-04-sc",3,3.34,"F",6,"bing","inference",4,"3vs1",2,2347,"ipad"
"150527-04-sc",3,3.34,"F",6,"bing","control_double",5,"3vs1",2,1961,"ipad"
"150527-04-sc",3,3.34,"F",6,"bing","control_single",6,"1vs1",2,1814,"ipad"
"150527-04-sc",3,3.34,"F",6,"bing","inference",7,"3vs1",2,2095,"ipad"
"150527-04-sc",3,3.34,"F",6,"bing","control_single",8,"1vs1",2,1605,"ipad"
"150527-04-sc",3,3.34,"F",6,"bing","control_single",9,"2vs2",2,1920,"ipad"
"150527-04-sc",3,3.34,"F",6,"bing","control_double",10,"2vs1",2,2077,"ipad"
"150527-04-sc",3,3.34,"F",6,"bing","control_double",11,"3vs1",2,2068,"ipad"
"150527-04-sc",3,3.34,"F",6,"bing","control_single",12,"1vs1",2,1575,"ipad"
"150527-04-sc",3,3.34,"F",6,"bing","control_single",13,"2vs2",2,1730,"ipad"
"150527-04-sc",3,3.34,"F",6,"bing","inference",14,"2vs1",2,2197,"ipad"
"150527-04-sc",3,3.34,"F",6,"bing","control_single",15,"1vs1",2,1548,"ipad"
"150527-04-sc",3,3.34,"F",6,"bing","control_double",16,"2vs1",2,1606,"ipad"
"150527-04-sc",3,3.34,"F",6,"bing","inference",17,"2vs1",2,1433,"ipad"
"150527-04-sc",3,3.34,"F",6,"bing","control_single",18,"2vs2",2,1514,"ipad"
"160310_02",3,3.21,"M",5,"cdm","control_single",3,"2vs2",2,2705,"ipad"
"160310_02",3,3.21,"M",5,"cdm","inference",4,"2vs1",2,2428,"ipad"
"160310_02",3,3.21,"M",5,"cdm","control_double",5,"3vs1",2,2052,"ipad"
"160310_02",3,3.21,"M",5,"cdm","control_single",6,"2vs2",2,2232,"ipad"
"160310_02",3,3.21,"M",5,"cdm","inference",7,"2vs1",1,2215,"ipad"
"160310_02",3,3.21,"M",5,"cdm","control_single",8,"2vs2",2,1859,"ipad"
"160310_02",3,3.21,"M",5,"cdm","control_single",9,"2vs2",2,1898,"ipad"
"160310_02",3,3.21,"M",5,"cdm","control_double",10,"2vs1",2,12226,"ipad"
"160310_02",3,3.21,"M",5,"cdm","control_double",11,"3vs1",2,4787,"ipad"
"160310_02",3,3.21,"M",5,"cdm","control_single",12,"1vs1",2,2305,"ipad"
"160310_02",3,3.21,"M",5,"cdm","inference",14,"3vs1",2,2660,"ipad"
"160310_02",3,3.21,"M",5,"cdm","control_single",15,"1vs1",2,3710,"ipad"
"160310_02",3,3.21,"M",5,"cdm","control_double",16,"2vs1",2,6380,"ipad"
"160310_02",3,3.21,"M",5,"cdm","inference",17,"3vs1",1,3300,"ipad"
"160310_02",3,3.21,"M",5,"cdm","control_single",18,"1vs1",2,3401,"ipad"
"160310_04",5,5.3,"F",6,"cdm","control_single",3,"2vs2",2,2049,"ipad"
"160310_04",5,5.3,"F",6,"cdm","inference",4,"2vs1",2,4645,"ipad"
"160310_04",5,5.3,"F",6,"cdm","control_double",5,"3vs1",2,2209,"ipad"
"160310_04",5,5.3,"F",6,"cdm","control_single",6,"2vs2",2,1918,"ipad"
"160310_04",5,5.3,"F",6,"cdm","inference",7,"2vs1",2,2606,"ipad"
"160310_04",5,5.3,"F",6,"cdm","control_single",8,"2vs2",2,1746,"ipad"
"160310_04",5,5.3,"F",6,"cdm","control_single",9,"2vs2",2,2391,"ipad"
"160310_04",5,5.3,"F",6,"cdm","control_double",10,"2vs1",2,2562,"ipad"
"160310_04",5,5.3,"F",6,"cdm","control_double",11,"3vs1",2,1979,"ipad"
"160310_04",5,5.3,"F",6,"cdm","control_single",12,"1vs1",2,1907,"ipad"
"160310_04",5,5.3,"F",6,"cdm","control_single",13,"1vs1",2,1705,"ipad"
"160310_04",5,5.3,"F",6,"cdm","inference",14,"3vs1",2,4292,"ipad"
"160310_04",5,5.3,"F",6,"cdm","control_single",15,"1vs1",2,1922,"ipad"
"160310_04",5,5.3,"F",6,"cdm","control_double",16,"2vs1",2,1597,"ipad"
"160310_04",5,5.3,"F",6,"cdm","inference",17,"3vs1",2,1686,"ipad"
"160310_04",5,5.3,"F",6,"cdm","control_single",18,"1vs1",2,1219,"ipad"
"160313_01",2,2.95,"F",6,"cdm","control_single",3,"2vs2",2,3017,"ipad"
"160313_01",2,2.95,"F",6,"cdm","control_double",5,"3vs1",2,3933,"ipad"
"160313_01",2,2.95,"F",6,"cdm","control_single",6,"1vs1",2,2191,"ipad"
"160313_01",2,2.95,"F",6,"cdm","inference",7,"3vs1",1,3370,"ipad"
"160313_01",2,2.95,"F",6,"cdm","control_single",8,"1vs1",2,423,"ipad"
"160313_01",2,2.95,"F",6,"cdm","control_single",9,"2vs2",2,4399,"ipad"
"160313_01",2,2.95,"F",6,"cdm","control_double",10,"2vs1",2,3371,"ipad"
"160313_01",2,2.95,"F",6,"cdm","control_double",11,"3vs1",2,2166,"ipad"
"160313_01",2,2.95,"F",6,"cdm","control_single",12,"1vs1",2,2759,"ipad"
"160313_01",2,2.95,"F",6,"cdm","control_single",13,"2vs2",2,2240,"ipad"
"160313_01",2,2.95,"F",6,"cdm","inference",14,"2vs1",2,1628,"ipad"
"160313_01",2,2.95,"F",6,"cdm","control_single",15,"1vs1",2,2266,"ipad"
"160313_01",2,2.95,"F",6,"cdm","control_double",16,"2vs1",2,2205,"ipad"
"160313_01",2,2.95,"F",6,"cdm","inference",17,"2vs1",2,2881,"ipad"
"160313_01",2,2.95,"F",6,"cdm","control_single",18,"2vs2",2,3037,"ipad"
"160313_04",5,5.06,"F",6,"cdm","control_single",3,"2vs2",2,1501,"ipad"
"160313_04",5,5.06,"F",6,"cdm","inference",4,"2vs1",2,2357,"ipad"
"160313_04",5,5.06,"F",6,"cdm","control_double",5,"3vs1",2,2433,"ipad"
"160313_04",5,5.06,"F",6,"cdm","control_single",6,"2vs2",2,1947,"ipad"
"160313_04",5,5.06,"F",6,"cdm","inference",7,"2vs1",2,1158,"ipad"
"160313_04",5,5.06,"F",6,"cdm","control_single",8,"2vs2",2,10606,"ipad"
"160313_04",5,5.06,"F",6,"cdm","control_single",9,"2vs2",2,1414,"ipad"
"160313_04",5,5.06,"F",6,"cdm","control_double",10,"2vs1",2,1362,"ipad"
"160313_04",5,5.06,"F",6,"cdm","control_double",11,"3vs1",2,2765,"ipad"
"160313_04",5,5.06,"F",6,"cdm","control_single",12,"1vs1",2,954,"ipad"
"160313_04",5,5.06,"F",6,"cdm","control_single",13,"1vs1",2,920,"ipad"
"160313_04",5,5.06,"F",6,"cdm","inference",14,"3vs1",2,1365,"ipad"
"160313_04",5,5.06,"F",6,"cdm","control_single",15,"1vs1",2,1586,"ipad"
"160313_04",5,5.06,"F",6,"cdm","control_double",16,"2vs1",2,1312,"ipad"
"160313_04",5,5.06,"F",6,"cdm","inference",17,"3vs1",2,1759,"ipad"
"160313_04",5,5.06,"F",6,"cdm","control_single",18,"1vs1",2,1195,"ipad"
"160315_01",5,5.84,"M",4,"cdm","control_single",3,"2vs2",2,1262,"ipad"
"160315_01",5,5.84,"M",4,"cdm","inference",4,"3vs1",2,1284,"ipad"
"160315_01",5,5.84,"M",4,"cdm","control_double",5,"3vs1",2,2042,"ipad"
"160315_01",5,5.84,"M",4,"cdm","control_single",6,"1vs1",2,1080,"ipad"
"160315_01",5,5.84,"M",4,"cdm","inference",7,"3vs1",2,1220,"ipad"
"160315_01",5,5.84,"M",4,"cdm","control_single",8,"1vs1",2,1291,"ipad"
"160315_01",5,5.84,"M",4,"cdm","control_single",9,"2vs2",2,1791,"ipad"
"160315_01",5,5.84,"M",4,"cdm","control_double",10,"2vs1",2,1489,"ipad"
"160315_01",5,5.84,"M",4,"cdm","control_double",11,"3vs1",2,1065,"ipad"
"160315_01",5,5.84,"M",4,"cdm","control_single",12,"1vs1",2,1284,"ipad"
"160315_01",5,5.84,"M",4,"cdm","control_single",13,"2vs2",2,1039,"ipad"
