"subid","list","trial_num","word","pic1","pic2","trial_type","pic1type","pic2type","side_clicked","pic_clicked","correct","datetesting","time","rt","item_num","V17","keep_drop","expt","age_group","English"
"141209-03-sc",2,14,"grover_flower2","grover_teddybear2","grover_flower2","inference","distractor","target","R","grover_flower2","Y","12/9/14","9:12",3974,"3vs1",NA,"keep","ipad","3",6
"141209-03-sc",2,15,"ernie_flower2","ernie_flower2","ernie_teddybear2","control_single","target","distractor","L","ernie_flower2","Y","12/9/14","9:12",1330,"1vs1",NA,"keep","ipad","3",6
"141209-03-sc",2,16,"ernie_cat2","ernie_cat2","ernie_dog2","control_double","target","distractor","L","ernie_cat2","Y","12/9/14","9:12",2560,"2vs1",NA,"keep","ipad","3",6
"141209-03-sc",2,17,"ernie_bicycle2","ernie_car2","ernie_bicycle2","inference","distractor","target","R","ernie_bicycle2","Y","12/9/14","9:12",1929,"3vs1",NA,"keep","ipad","3",6
"141209-03-sc",2,18,"elmo_apple2","elmo_apple2","elmo_orange2","control_single","target","distractor","L","elmo_apple2","Y","12/9/14","9:12",1400,"1vs1",NA,"keep","ipad","3",6
"141209-04-sc",1,1,"practice1_cow","practice1_cow","practice1_lion","practice","target","distractor","L","practice1_cow","Y","12/4/14","9:00",2382,NA,NA,"keep","ipad","5",6
"141209-04-sc",1,2,"practice2_monkey","practice2_rabbit","practice2_monkey","practice","distractor","target","R","practice2_monkey","Y","12/4/14","9:00",1536,NA,NA,"keep","ipad","5",6
"141209-04-sc",1,3,"elmo_teddybear","elmo_flower","elmo_teddybear","control_single","distractor","target","R","elmo_teddybear","Y","12/4/14","9:00",2325,"2vs2",NA,"keep","ipad","5",6
"141209-04-sc",1,4,"elmo_apple","elmo_apple","elmo_orange","inference","target","distractor","L","elmo_apple","Y","12/4/14","9:00",1825,"3vs1",NA,"keep","ipad","5",6
"141209-04-sc",1,5,"grover_dog","grover_cat","grover_dog","control_double","distractor","target","R","grover_dog","Y","12/4/14","9:00",3153,"3vs1",NA,"keep","ipad","5",6
"141209-04-sc",1,6,"elmo_banana","elmo_banana","elmo_carrot","control_single","target","distractor","L","elmo_banana","Y","12/4/14","9:00",1545,"1vs1",NA,"keep","ipad","5",6
"141209-04-sc",1,7,"grover_car","grover_car","grover_bicycle","inference","target","distractor","L","grover_car","Y","12/4/14","9:00",1200,"3vs1",NA,"keep","ipad","5",6
"141209-04-sc",1,8,"ernie_orange","ernie_apple","ernie_orange","control_single","distractor","target","R","ernie_orange","Y","12/4/14","9:00",1522,"1vs1",NA,"keep","ipad","5",6
"141209-04-sc",1,9,"bert_cat","bert_cat","bert_dog","control_single","target","distractor","L","bert_cat","Y","12/4/14","9:00",1776,"2vs2",NA,"keep","ipad","5",6
"141209-04-sc",1,10,"bert_ball","bert_ball","bert_truck","control_double","target","distractor","L","bert_ball","Y","12/4/14","9:00",1602,"2vs1",NA,"keep","ipad","5",6
"141209-04-sc",1,11,"bert_flower","bert_flower","bert_teddybear","control_double","target","distractor","L","bert_flower","Y","12/4/14","9:00",1137,"3vs1",NA,"keep","ipad","5",6
"141209-04-sc",1,12,"elmo_truck","elmo_ball","elmo_truck","control_single","distractor","target","R","elmo_truck","Y","12/4/14","9:00",1416,"1vs1",NA,"keep","ipad","5",6
"141209-04-sc",1,13,"bert_bicycle","bert_car","bert_bicycle","control_single","distractor","target","R","bert_bicycle","Y","12/4/14","9:00",1521,"2vs2",NA,"keep","ipad","5",6
"141209-04-sc",1,14,"bert_carrot","bert_banana","bert_carrot","inference","distractor","target","R","bert_carrot","Y","12/4/14","9:00",1391,"2vs1",NA,"keep","ipad","5",6
"141209-04-sc",1,15,"ernie_car","ernie_car","ernie_bicycle","control_single","target","distractor","L","ernie_car","Y","12/4/14","9:00",1776,"1vs1",NA,"keep","ipad","5",6
"141209-04-sc",1,16,"grover_orange","grover_apple","grover_orange","control_double","distractor","target","R","grover_orange","Y","12/4/14","9:00",1323,"2vs1",NA,"keep","ipad","5",6
"141209-05-sc",2,1,"practice1_lion","practice1_cow","practice1_lion","practice","distractor","target","R","practice1_lion","Y","12/9/14","10:05",3078,NA,NA,"keep","ipad","4",6
"141209-05-sc",2,2,"practice2_rabbit","practice2_rabbit","practice2_monkey","practice","target","distractor","L","practice2_rabbit","Y","12/9/14","10:05",1640,NA,NA,"keep","ipad","4",6
"141209-05-sc",2,3,"grover_orange2","grover_apple2","grover_orange2","control_single","distractor","target","R","grover_orange2","Y","12/9/14","10:05",1456,"2vs2",NA,"keep","ipad","4",6
"141209-05-sc",2,4,"bert_dog2","bert_cat2","bert_dog2","inference","distractor","target","R","bert_dog2","Y","12/9/14","10:05",2145,"2vs1",NA,"keep","ipad","4",6
"141209-05-sc",2,5,"bert_car2","bert_car2","bert_bicycle2","control_double","target","distractor","L","bert_car2","Y","12/9/14","10:05",1577,"3vs1",NA,"keep","ipad","4",6
"141209-05-sc",2,6,"bert_teddybear2","bert_flower2","bert_teddybear2","control_single","distractor","target","R","bert_teddybear2","Y","12/9/14","10:05",1519,"2vs2",NA,"keep","ipad","4",6
"141209-05-sc",2,7,"grover_ball2","grover_ball2","grover_truck2","inference","target","distractor","L","grover_ball2","Y","12/9/14","10:05",1782,"2vs1",NA,"keep","ipad","4",6
"141209-05-sc",2,8,"elmo_cat2","elmo_dog2","elmo_cat2","control_single","distractor","target","R","elmo_cat2","Y","12/9/14","10:05",1350,"2vs2",NA,"keep","ipad","4",6
"141209-05-sc",2,9,"grover_car2","grover_car2","grover_bicycle2","control_single","target","distractor","L","grover_car2","Y","12/9/14","10:05",1509,"2vs2",NA,"keep","ipad","4",6
"141209-05-sc",2,10,"grover_carrot2","grover_banana2","grover_carrot2","control_double","distractor","target","R","grover_carrot2","Y","12/9/14","10:05",1898,"2vs1",NA,"keep","ipad","4",6
"141209-05-sc",2,11,"ernie_apple2","ernie_apple2","ernie_orange2","control_double","target","distractor","L","ernie_apple2","Y","12/9/14","10:05",2229,"3vs1",NA,"keep","ipad","4",6
"141209-05-sc",2,12,"bert_banana2","bert_banana2","bert_carrot2","control_single","target","distractor","L","bert_banana2","Y","12/9/14","10:05",1540,"1vs1",NA,"keep","ipad","4",6
"141209-05-sc",2,13,"bert_truck2","bert_ball2","bert_truck2","control_single","distractor","target","R","bert_truck2","Y","12/9/14","10:05",1252,"1vs1",NA,"keep","ipad","4",6
"141209-05-sc",2,14,"grover_flower2","grover_teddybear2","grover_flower2","inference","distractor","target","R","grover_flower2","Y","12/9/14","10:05",1563,"3vs1",NA,"keep","ipad","4",6
"141209-05-sc",2,15,"ernie_flower2","ernie_flower2","ernie_teddybear2","control_single","target","distractor","L","ernie_flower2","Y","12/9/14","10:05",1681,"1vs1",NA,"keep","ipad","4",6
"141209-05-sc",2,16,"ernie_cat2","ernie_cat2","ernie_dog2","control_double","target","distractor","L","ernie_cat2","Y","12/9/14","10:05",1500,"2vs1",NA,"keep","ipad","4",6
"141209-05-sc",2,17,"ernie_bicycle2","ernie_car2","ernie_bicycle2","inference","distractor","target","R","ernie_bicycle2","Y","12/9/14","10:05",1613,"3vs1",NA,"keep","ipad","4",6
"141209-05-sc",2,18,"elmo_apple2","elmo_apple2","elmo_orange2","control_single","target","distractor","L","elmo_apple2","Y","12/9/14","10:05",1835,"1vs1",NA,"keep","ipad","4",6
"141209-06-sc",2,1,"practice1_lion","practice1_cow","practice1_lion","practice","distractor","target","R","practice1_lion","Y","12/9/14","10:14",2414,NA,NA,"keep","ipad","3",6
"141209-06-sc",2,2,"practice2_rabbit","practice2_rabbit","practice2_monkey","practice","target","distractor","L","practice2_rabbit","Y","12/9/14","10:14",2215,NA,NA,"keep","ipad","3",6
"141209-06-sc",2,3,"grover_orange2","grover_apple2","grover_orange2","control_single","distractor","target","R","grover_orange2","Y","12/9/14","10:14",2286,"2vs2",NA,"keep","ipad","3",6
"141209-06-sc",2,4,"bert_dog2","bert_cat2","bert_dog2","inference","distractor","target","R","bert_dog2","Y","12/9/14","10:14",1705,"2vs1",NA,"keep","ipad","3",6
"141209-06-sc",2,5,"bert_car2","bert_car2","bert_bicycle2","control_double","target","distractor","L","bert_car2","Y","12/9/14","10:14",2938,"3vs1",NA,"keep","ipad","3",6
"141209-06-sc",2,6,"bert_teddybear2","bert_flower2","bert_teddybear2","control_single","distractor","target","R","bert_teddybear2","Y","12/9/14","10:14",1732,"2vs2",NA,"keep","ipad","3",6
"141209-06-sc",2,7,"grover_ball2","grover_ball2","grover_truck2","inference","target","distractor","L","grover_ball2","Y","12/9/14","10:14",3608,"2vs1",NA,"keep","ipad","3",6
"141209-06-sc",2,8,"elmo_cat2","elmo_dog2","elmo_cat2","control_single","distractor","target","R","elmo_cat2","Y","12/9/14","10:14",2066,"2vs2",NA,"keep","ipad","3",6
"141209-06-sc",2,9,"grover_car2","grover_car2","grover_bicycle2","control_single","target","distractor","L","grover_car2","Y","12/9/14","10:14",2058,"2vs2",NA,"keep","ipad","3",6
"141209-06-sc",2,10,"grover_carrot2","grover_banana2","grover_carrot2","control_double","distractor","target","R","grover_carrot2","Y","12/9/14","10:14",1434,"2vs1",NA,"keep","ipad","3",6
"141209-06-sc",2,11,"ernie_apple2","ernie_apple2","ernie_orange2","control_double","target","distractor","L","ernie_apple2","Y","12/9/14","10:14",2225,"3vs1",NA,"keep","ipad","3",6
"141209-06-sc",2,12,"bert_banana2","bert_banana2","bert_carrot2","control_single","target","distractor","L","bert_banana2","Y","12/9/14","10:14",1627,"1vs1",NA,"keep","ipad","3",6
"141209-06-sc",2,13,"bert_truck2","bert_ball2","bert_truck2","control_single","distractor","target","R","bert_truck2","Y","12/9/14","10:14",1773,"1vs1",NA,"keep","ipad","3",6
"141209-06-sc",2,14,"grover_flower2","grover_teddybear2","grover_flower2","inference","distractor","target","R","grover_flower2","Y","12/9/14","10:14",1702,"3vs1",NA,"keep","ipad","3",6
"141209-06-sc",2,15,"ernie_flower2","ernie_flower2","ernie_teddybear2","control_single","target","distractor","L","ernie_flower2","Y","12/9/14","10:14",4194,"1vs1",NA,"keep","ipad","3",6
"141209-06-sc",2,16,"ernie_cat2","ernie_cat2","ernie_dog2","control_double","target","distractor","L","ernie_cat2","Y","12/9/14","10:14",1776,"2vs1",NA,"keep","ipad","3",6
"141209-06-sc",2,17,"ernie_bicycle2","ernie_car2","ernie_bicycle2","inference","distractor","target","R","ernie_bicycle2","Y","12/9/14","10:14",3611,"3vs1",NA,"keep","ipad","3",6
"141209-06-sc",2,18,"elmo_apple2","elmo_apple2","elmo_orange2","control_single","target","distractor","L","elmo_apple2","Y","12/9/14","10:14",2542,"1vs1",NA,"keep","ipad","3",6
"141209-07-sc",1,1,"practice1_cow","practice1_cow","practice1_lion","practice","target","distractor","L","practice1_cow","Y","12/9/14","10:52",7438,NA,NA,"keep","ipad",NA,6
"141209-07-sc",1,2,"practice2_monkey","practice2_rabbit","practice2_monkey","practice","distractor","target","R","practice2_monkey","Y","12/9/14","10:52",12108,NA,NA,"keep","ipad",NA,6
"141209-07-sc",1,3,"elmo_teddybear","elmo_flower","elmo_teddybear","control_single","distractor","target","R","elmo_teddybear","Y","12/9/14","10:52",4711,"2vs2",NA,"keep","ipad",NA,6
"141209-07-sc",1,4,"elmo_apple","elmo_apple","elmo_orange","inference","target","distractor","R","elmo_orange","N","12/9/14","10:52",4836,"3vs1",NA,"keep","ipad",NA,6
"141209-07-sc",1,5,"grover_dog","grover_cat","grover_dog","control_double","distractor","target","L","grover_cat","N","12/9/14","10:52",3516,"3vs1",NA,"keep","ipad",NA,6
"141209-07-sc",1,6,"elmo_banana","elmo_banana","elmo_carrot","control_single","target","distractor","R","elmo_carrot","N","12/9/14","10:52",6480,"1vs1",NA,"keep","ipad",NA,6
"141209-07-sc",1,7,"grover_car","grover_car","grover_bicycle","inference","target","distractor","L","grover_car","Y","12/9/14","10:52",3892,"3vs1",NA,"keep","ipad",NA,6
"141209-07-sc",1,8,"ernie_orange","ernie_apple","ernie_orange","control_single","distractor","target","R","ernie_orange","Y","12/9/14","10:52",1931,"1vs1",NA,"keep","ipad",NA,6
"141209-07-sc",1,9,"bert_cat","bert_cat","bert_dog","control_single","target","distractor","L","bert_cat","Y","12/9/14","10:52",3954,"2vs2",NA,"keep","ipad",NA,6
"141209-07-sc",1,10,"bert_ball","bert_ball","bert_truck","control_double","target","distractor","L","bert_ball","Y","12/9/14","10:52",3624,"2vs1",NA,"keep","ipad",NA,6
"141209-07-sc",1,11,"bert_flower","bert_flower","bert_teddybear","control_double","target","distractor","L","bert_flower","Y","12/9/14","10:52",2141,"3vs1",NA,"keep","ipad",NA,6
"141209-07-sc",1,12,"elmo_truck","elmo_ball","elmo_truck","control_single","distractor","target","R","elmo_truck","Y","12/9/14","10:52",1638,"1vs1",NA,"keep","ipad",NA,6
"141209-07-sc",1,13,"bert_bicycle","bert_car","bert_bicycle","control_single","distractor","target","R","bert_bicycle","Y","12/9/14","10:52",1551,"2vs2",NA,"keep","ipad",NA,6
"141209-07-sc",1,14,"bert_carrot","bert_banana","bert_carrot","inference","distractor","target","R","bert_carrot","Y","12/9/14","10:52",3701,"2vs1",NA,"keep","ipad",NA,6
"141209-07-sc",1,15,"ernie_car","ernie_car","ernie_bicycle","control_single","target","distractor","L","ernie_car","Y","12/9/14","10:52",1285,"1vs1",NA,"keep","ipad",NA,6
"141209-07-sc",1,16,"grover_orange","grover_apple","grover_orange","control_double","distractor","target","R","grover_orange","Y","12/9/14","10:52",6407,"2vs1",NA,"keep","ipad",NA,6
"141209-07-sc",1,17,"ernie_teddybear","ernie_flower","ernie_teddybear","inference","distractor","target","R","ernie_teddybear","Y","12/9/14","10:52",1278,"2vs1",NA,"keep","ipad",NA,6
"141209-07-sc",1,18,"grover_ball","grover_ball","grover_truck","control_single","target","distractor","L","grover_ball","Y","12/9/14","10:52",1510,"2vs2",NA,"keep","ipad",NA,6
"150108-01-sc",1,1,"practice1_cow","practice1_cow","practice1_lion","practice","target","distractor","L","practice1_cow","Y","1/7/15","23:38",3292,NA,NA,"keep","ipad","5",6
"150108-01-sc",1,2,"practice2_monkey","practice2_rabbit","practice2_monkey","practice","distractor","target","R","practice2_monkey","Y","1/7/15","23:38",1613,NA,NA,"keep","ipad","5",6
"150108-01-sc",1,3,"elmo_teddybear","elmo_flower","elmo_teddybear","control_single","distractor","target","R","elmo_teddybear","Y","1/7/15","23:38",2051,"2vs2",NA,"keep","ipad","5",6
"150108-01-sc",1,4,"elmo_apple","elmo_apple","elmo_orange","inference","target","distractor","L","elmo_apple","Y","1/7/15","23:38",2174,"3vs1",NA,"keep","ipad","5",6
"150108-01-sc",1,5,"grover_dog","grover_cat","grover_dog","control_double","distractor","target","R","grover_dog","Y","1/7/15","23:38",3865,"3vs1",NA,"keep","ipad","5",6
"150108-01-sc",1,6,"elmo_banana","elmo_banana","elmo_carrot","control_single","target","distractor","L","elmo_banana","Y","1/7/15","23:38",1380,"1vs1",NA,"keep","ipad","5",6
"150108-01-sc",1,7,"grover_car","grover_car","grover_bicycle","inference","target","distractor","L","grover_car","Y","1/7/15","23:38",2752,"3vs1",NA,"keep","ipad","5",6
"150108-01-sc",1,8,"ernie_orange","ernie_apple","ernie_orange","control_single","distractor","target","R","ernie_orange","Y","1/7/15","23:38",1706,"1vs1",NA,"keep","ipad","5",6
"150108-01-sc",1,9,"bert_cat","bert_cat","bert_dog","control_single","target","distractor","L","bert_cat","Y","1/7/15","23:38",2095,"2vs2",NA,"keep","ipad","5",6
"150108-01-sc",1,10,"bert_ball","bert_ball","bert_truck","control_double","target","distractor","L","bert_ball","Y","1/7/15","23:38",2091,"2vs1",NA,"keep","ipad","5",6
"150108-01-sc",1,11,"bert_flower","bert_flower","bert_teddybear","control_double","target","distractor","L","bert_flower","Y","1/7/15","23:38",1634,"3vs1",NA,"keep","ipad","5",6
"150108-01-sc",1,12,"elmo_truck","elmo_ball","elmo_truck","control_single","distractor","target","L","elmo_ball","N","1/7/15","23:38",1063,"1vs1",NA,"keep","ipad","5",6
"150108-01-sc",1,13,"bert_bicycle","bert_car","bert_bicycle","control_single","distractor","target","R","bert_bicycle","Y","1/7/15","23:38",1164,"2vs2",NA,"keep","ipad","5",6
"150108-01-sc",1,14,"bert_carrot","bert_banana","bert_carrot","inference","distractor","target","R","bert_carrot","Y","1/7/15","23:38",2764,"2vs1",NA,"keep","ipad","5",6
"150108-01-sc",1,15,"ernie_car","ernie_car","ernie_bicycle","control_single","target","distractor","L","ernie_car","Y","1/7/15","23:38",1995,"1vs1",NA,"keep","ipad","5",6
"150108-01-sc",1,16,"grover_orange","grover_apple","grover_orange","control_double","distractor","target","R","grover_orange","Y","1/7/15","23:38",1270,"2vs1",NA,"keep","ipad","5",6
"150108-01-sc",1,17,"ernie_teddybear","ernie_flower","ernie_teddybear","inference","distractor","target","L","ernie_flower","N","1/7/15","23:38",1808,"2vs1",NA,"keep","ipad","5",6
"150108-01-sc",1,18,"grover_ball","grover_ball","grover_truck","control_single","target","distractor","L","grover_ball","Y","1/7/15","23:38",4017,"2vs2",NA,"keep","ipad","5",6
"150109-01-sc",1,1,"practice1_cow","practice1_cow","practice1_lion","practice","target","distractor","R","practice1_lion","N","1/9/15","11:05",5764,NA,NA,NA,NA,NA,NA
"150109-01-sc",1,2,"practice2_monkey","practice2_rabbit","practice2_monkey","practice","distractor","target","R","practice2_monkey","Y","1/9/15","11:05",1979,NA,NA,NA,NA,NA,NA
"150109-01-sc",1,3,"elmo_teddybear","elmo_flower","elmo_teddybear","control_single","distractor","target","R","elmo_teddybear","Y","1/9/15","11:05",2007,"2vs2",NA,NA,NA,NA,NA
"150109-01-sc",1,4,"elmo_apple","elmo_apple","elmo_orange","inference","target","distractor","R","elmo_orange","N","1/9/15","11:05",1936,"3vs1",NA,NA,NA,NA,NA
"150109-01-sc",1,5,"grover_dog","grover_cat","grover_dog","control_double","distractor","target","R","grover_dog","Y","1/9/15","11:05",3185,"3vs1",NA,NA,NA,NA,NA
"150109-01-sc",1,6,"elmo_banana","elmo_banana","elmo_carrot","control_single","target","distractor","R","elmo_carrot","N","1/9/15","11:05",5517,"1vs1",NA,NA,NA,NA,NA
"150109-01-sc",1,7,"grover_car","grover_car","grover_bicycle","inference","target","distractor","R","grover_bicycle","N","1/9/15","11:05",3159,"3vs1",NA,NA,NA,NA,NA
"150109-01-sc",1,8,"ernie_orange","ernie_apple","ernie_orange","control_single","distractor","target","R","ernie_orange","Y","1/9/15","11:05",4495,"1vs1",NA,NA,NA,NA,NA
"150109-01-sc",1,9,"bert_cat","bert_cat","bert_dog","control_single","target","distractor","R","bert_dog","N","1/9/15","11:05",3247,"2vs2",NA,NA,NA,NA,NA
"150109-01-sc",1,10,"bert_ball","bert_ball","bert_truck","control_double","target","distractor","L","bert_ball","Y","1/9/15","11:05",4436,"2vs1",NA,NA,NA,NA,NA
"150109-01-sc",1,11,"bert_flower","bert_flower","bert_teddybear","control_double","target","distractor","R","bert_teddybear","N","1/9/15","11:05",2816,"3vs1",NA,NA,NA,NA,NA
"150109-01-sc",1,12,"elmo_truck","elmo_ball","elmo_truck","control_single","distractor","target","R","elmo_truck","Y","1/9/15","11:05",2790,"1vs1",NA,NA,NA,NA,NA
"150109-01-sc",1,13,"bert_bicycle","bert_car","bert_bicycle","control_single","distractor","target","R","bert_bicycle","Y","1/9/15","11:05",2808,"2vs2",NA,NA,NA,NA,NA
"150109-01-sc",1,14,"bert_carrot","bert_banana","bert_carrot","inference","distractor","target","R","bert_carrot","Y","1/9/15","11:05",3718,"2vs1",NA,NA,NA,NA,NA
"150109-01-sc",1,15,"ernie_car","ernie_car","ernie_bicycle","control_single","target","distractor","R","ernie_bicycle","N","1/9/15","11:05",1734,"1vs1",NA,NA,NA,NA,NA
"150109-01-sc",1,16,"grover_orange","grover_apple","grover_orange","control_double","distractor","target","R","grover_orange","Y","1/9/15","11:05",4477,"2vs1",NA,NA,NA,NA,NA
"150109-01-sc",1,17,"ernie_teddybear","ernie_flower","ernie_teddybear","inference","distractor","target","R","ernie_teddybear","Y","1/9/15","11:05",2528,"2vs1",NA,NA,NA,NA,NA
"150109-01-sc",1,18,"grover_ball","grover_ball","grover_truck","control_single","target","distractor","L","grover_ball","Y","1/9/15","11:05",12611,"2vs2",NA,NA,NA,NA,NA
